applicant_id,jurisdiction,age,income,credit_score,debt_to_income,employment_length,loan_amount,postcode_risk_band,thin_file_flag,income_instability_flag,model_score,decision,observed_default,gender_audit,age_band,protected_group_flag,audit_group,denial_feature_candidate
APP-01026,US,32,23486,568,0.369,1.1,9133,Low,0,0,0.1271,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-01027,US,51,31008,747,0.341,4.2,12314,Low,0,0,0.6988,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-01028,US,23,55799,629,0.323,9.1,31317,Low,0,0,0.4165,Declined,0,Female,19-25,0,Reference audit group,credit_score
APP-01029,EU,44,29534,595,0.421,2.4,12449,Medium,0,0,0.1499,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01030,EU,41,47528,768,0.317,4.2,13433,Very High,0,0,0.6714,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01031,EU,34,51155,726,0.306,14.6,10897,Low,1,0,0.6797,Approved,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-01032,US,43,45727,626,0.214,3.7,26024,Low,0,0,0.3824,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01033,US,34,33865,687,0.187,3.1,9050,Medium,1,0,0.4424,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-01034,EU,33,28047,655,0.247,4.5,9248,Medium,1,0,0.3028,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-01035,EU,23,48513,716,0.188,5.2,23476,Low,0,0,0.7211,Approved,0,Female,19-25,0,Reference audit group,credit_score
APP-01036,US,19,24459,686,0.447,5.3,13178,High,0,0,0.3071,Declined,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-01037,EU,31,56842,716,0.278,7.8,24312,Low,0,0,0.7326,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-01038,US,37,38631,634,0.475,6.3,19394,Medium,1,0,0.1895,Declined,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-01039,US,42,24675,589,0.456,5.7,9676,Low,0,0,0.1747,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-01040,US,42,45014,650,0.306,5.1,20444,Medium,0,0,0.3938,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01041,EU,35,61017,654,0.384,12.7,27278,Medium,0,0,0.4401,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01042,EU,28,31249,519,0.526,3.3,15838,High,1,0,0.0256,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01043,EU,56,40371,647,0.365,7.3,13621,Low,0,1,0.3808,Declined,0,Female,56+,0,Reference audit group,income_instability_flag
APP-01044,EU,46,48073,716,0.34,4.4,16963,Medium,0,1,0.5471,Declined,0,Female,46-55,0,Reference audit group,income_instability_flag
APP-01045,EU,27,58365,732,0.43,14.6,23333,Low,0,0,0.7199,Approved,0,Male,26-35,0,Reference audit group,debt_to_income
APP-01046,EU,27,30419,765,0.525,1.1,8371,Low,0,0,0.6434,Approved,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01047,EU,31,40024,664,0.27,4.7,10122,Medium,0,0,0.4688,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01048,US,39,78641,720,0.277,8.7,29974,High,0,0,0.6831,Approved,1,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01049,EU,27,51484,660,0.341,3.2,21335,Medium,0,0,0.4035,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01050,US,19,104322,727,0.27,9.8,48650,High,0,0,0.7222,Approved,0,Female,19-25,0,Reference audit group,postcode_risk_band
APP-01051,EU,40,37573,715,0.394,10.3,16987,Low,0,0,0.6368,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01052,EU,37,53548,628,0.322,2.8,18138,Low,0,0,0.3719,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01053,EU,38,39386,614,0.422,2.4,13652,High,1,0,0.1205,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-01054,EU,23,38682,626,0.289,5.3,18801,High,0,1,0.2132,Declined,1,Male,19-25,0,Reference audit group,credit_score
APP-01055,EU,45,42616,648,0.188,1.5,9404,Medium,1,0,0.3278,Declined,0,Female,36-45,1,Protected audit group,thin_file_flag
APP-01056,EU,26,18000,663,0.159,11.3,6654,Medium,0,0,0.4623,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01057,US,40,25808,613,0.453,6.6,9472,Medium,0,0,0.2046,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01058,US,41,83348,654,0.377,10.7,24908,Medium,1,0,0.3966,Declined,0,Male,36-45,1,Protected audit group,thin_file_flag
APP-01059,US,27,48923,637,0.347,1.5,25041,Medium,0,0,0.2917,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01060,US,23,27585,612,0.251,2.0,11011,Low,0,0,0.2752,Declined,0,Male,19-25,0,Reference audit group,credit_score
APP-01061,EU,20,54435,744,0.422,2.5,20338,Medium,1,1,0.4786,Declined,0,Male,19-25,0,Reference audit group,thin_file_flag
APP-01062,EU,40,80404,581,0.418,5.7,36288,Low,0,0,0.2528,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01063,US,33,37742,737,0.2,2.7,17402,Medium,0,0,0.6795,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01064,EU,23,49703,714,0.278,6.3,14744,Medium,0,0,0.6669,Approved,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-01065,EU,47,74955,689,0.334,8.0,35827,Medium,0,0,0.6015,Approved,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01066,US,22,43081,646,0.282,9.9,15094,Medium,0,0,0.4415,Declined,0,Male,19-25,1,Protected audit group,credit_score
APP-01067,EU,31,58478,765,0.237,3.8,24894,Very High,0,0,0.6964,Approved,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01068,EU,42,46810,728,0.319,1.9,21568,Low,0,0,0.6577,Approved,0,Female,36-45,0,Reference audit group,employment_length
APP-01069,EU,41,24260,674,0.214,0.7,6751,High,0,0,0.3561,Declined,0,Male,36-45,1,Protected audit group,employment_length
APP-01070,EU,38,61425,730,0.4,9.9,24268,Very High,0,1,0.5089,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01071,EU,27,48506,690,0.282,2.1,18896,High,0,0,0.4515,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01072,EU,28,41671,750,0.19,2.8,14584,Medium,0,0,0.7432,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01073,EU,34,46889,645,0.413,6.7,12001,Very High,0,0,0.2684,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01074,US,36,53754,627,0.257,3.5,27410,Low,1,0,0.2932,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-01075,US,33,36609,647,0.317,4.6,16847,Low,0,0,0.4015,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01076,US,48,44295,668,0.54,6.2,26576,Low,0,0,0.3796,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-01077,EU,40,41975,717,0.334,4.1,21809,Low,0,0,0.625,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-01078,EU,37,26633,680,0.568,2.4,16917,High,0,0,0.2098,Declined,0,Female,36-45,1,Protected audit group,debt_to_income
APP-01079,EU,19,53860,647,0.494,3.2,20037,Very High,0,0,0.207,Declined,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01080,US,31,99806,705,0.334,8.5,30433,Medium,0,0,0.7021,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01081,US,31,52248,707,0.174,2.1,14212,Medium,0,0,0.651,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01082,US,29,68563,658,0.368,1.7,37429,High,1,1,0.1924,Declined,1,Female,26-35,1,Protected audit group,thin_file_flag
APP-01083,US,42,55516,639,0.279,4.9,17598,Medium,0,0,0.4108,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01084,US,50,52590,747,0.499,5.6,19894,Low,1,0,0.6024,Approved,0,Male,46-55,1,Protected audit group,thin_file_flag
APP-01085,EU,44,46965,738,0.35,1.1,17974,Medium,1,0,0.5214,Declined,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-01086,US,38,39566,738,0.307,2.4,20265,High,0,0,0.5635,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01087,US,26,43067,800,0.442,3.0,29828,Medium,0,0,0.7381,Approved,0,Female,26-35,0,Reference audit group,debt_to_income
APP-01088,EU,28,26593,621,0.411,7.3,12000,High,1,0,0.1373,Declined,1,Female,26-35,1,Protected audit group,thin_file_flag
APP-01089,US,41,83011,769,0.483,2.9,30986,Medium,0,0,0.7323,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01090,US,45,42025,588,0.348,8.3,13450,High,1,0,0.1381,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01091,EU,38,86384,767,0.323,11.7,30546,Low,0,0,0.8635,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-01092,US,31,59755,793,0.148,3.5,19855,High,0,0,0.8433,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01093,US,31,27239,707,0.245,6.0,6886,Low,0,0,0.6518,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01094,EU,39,66168,768,0.487,7.3,34818,High,0,0,0.6847,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01095,EU,33,66936,772,0.472,4.0,40546,Low,0,0,0.7537,Approved,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01096,EU,33,57526,600,0.677,2.3,33218,Medium,0,1,0.0952,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01097,EU,42,63919,850,0.414,3.1,30538,Low,0,0,0.9087,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01098,EU,33,41213,708,0.412,3.4,17846,Medium,0,0,0.5022,Declined,1,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01099,US,30,43618,652,0.249,4.9,10416,High,0,0,0.3905,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01100,EU,35,60012,641,0.207,7.0,22481,Low,0,0,0.5386,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01101,EU,45,74463,636,0.28,4.8,34317,Medium,1,1,0.2631,Declined,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-01102,US,32,39257,663,0.249,7.0,15107,High,0,0,0.4224,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01103,EU,41,53640,707,0.16,4.3,7218,Medium,0,0,0.7038,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01104,EU,59,26054,721,0.401,4.2,11221,High,0,0,0.4468,Declined,0,Female,56+,0,Reference audit group,postcode_risk_band
APP-01105,US,35,37159,704,0.452,9.4,18640,Medium,0,0,0.5093,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-01106,EU,32,36451,708,0.281,2.6,13357,Medium,1,0,0.4509,Declined,1,Female,26-35,1,Protected audit group,thin_file_flag
APP-01107,EU,26,70915,637,0.232,1.8,29353,High,0,0,0.3395,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01108,US,35,65048,683,0.177,9.6,22963,Low,0,0,0.7087,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-01109,EU,39,46930,765,0.252,2.3,18897,Medium,0,0,0.7559,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01110,EU,51,71269,666,0.376,8.5,19116,Low,0,0,0.5822,Approved,0,Female,46-55,1,Protected audit group,debt_to_income
APP-01111,EU,27,117542,751,0.394,1.4,50853,Low,0,0,0.7702,Approved,0,Male,26-35,1,Protected audit group,employment_length
APP-01112,US,31,34569,642,0.496,10.0,19123,Low,0,0,0.324,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-01113,US,48,31854,667,0.134,1.9,18366,High,0,0,0.3768,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01114,US,27,34713,586,0.325,1.1,12758,Low,1,0,0.1391,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01115,EU,36,33639,622,0.344,11.0,14315,Medium,0,1,0.2507,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01116,US,25,81312,664,0.288,3.3,45469,Medium,0,0,0.4754,Declined,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-01117,US,41,48505,699,0.4,2.1,20733,Medium,0,0,0.4793,Declined,1,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01118,EU,46,52346,587,0.262,2.9,23711,Low,1,1,0.1554,Declined,0,Female,46-55,1,Protected audit group,credit_score
APP-01119,EU,42,33074,637,0.244,6.7,12207,Low,1,1,0.2832,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-01120,EU,33,55879,691,0.249,7.6,21688,Medium,1,1,0.4614,Declined,1,Male,26-35,0,Reference audit group,thin_file_flag
APP-01121,US,42,42052,624,0.38,4.3,22246,Low,0,0,0.3023,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01122,EU,35,72202,586,0.245,2.5,18732,High,1,1,0.1283,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-01123,US,36,52187,715,0.355,4.2,20347,Low,1,0,0.5494,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-01124,US,20,70776,724,0.577,7.3,44163,Very High,1,1,0.28,Declined,0,Female,19-25,0,Reference audit group,debt_to_income
APP-01125,US,48,42306,694,0.387,1.1,18219,High,0,0,0.3772,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01126,EU,45,42066,600,0.387,5.2,24177,Low,0,0,0.2401,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01127,EU,20,51705,737,0.317,6.1,21359,Medium,0,0,0.7031,Approved,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01128,US,52,57616,545,0.469,2.0,33127,Low,0,1,0.0869,Declined,1,Female,46-55,0,Reference audit group,credit_score
APP-01129,EU,31,30302,540,0.436,9.7,18221,Medium,0,0,0.0915,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01130,EU,31,92681,706,0.515,3.4,41872,Low,0,0,0.584,Approved,0,Male,26-35,1,Protected audit group,debt_to_income
APP-01131,EU,42,59995,649,0.372,4.3,27936,Medium,0,0,0.3764,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01132,EU,25,39134,716,0.281,4.3,16734,Very High,0,0,0.4803,Declined,0,Female,19-25,1,Protected audit group,postcode_risk_band
APP-01133,EU,30,74754,737,0.349,5.0,35762,Medium,0,0,0.7032,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01134,US,48,57612,740,0.095,1.3,12916,Medium,0,1,0.7336,Approved,0,Male,46-55,1,Protected audit group,income_instability_flag
APP-01135,EU,49,53827,709,0.345,1.8,22582,Medium,1,0,0.4459,Declined,0,Female,46-55,1,Protected audit group,thin_file_flag
APP-01136,EU,46,125781,657,0.47,10.8,76297,Low,0,0,0.518,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-01137,EU,49,39142,726,0.259,2.7,19718,Low,0,0,0.6661,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-01138,EU,40,64686,698,0.317,3.5,16134,Medium,0,0,0.5958,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01139,US,35,26321,703,0.341,6.2,10510,Medium,0,1,0.4531,Declined,0,Male,26-35,0,Reference audit group,income_instability_flag
APP-01140,EU,63,62067,686,0.289,5.8,22869,Medium,0,0,0.5801,Approved,1,Male,56+,1,Protected audit group,postcode_risk_band
APP-01141,US,47,24688,667,0.419,5.2,12036,Medium,0,0,0.3267,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-01142,EU,32,37662,704,0.431,2.4,15422,High,0,0,0.3948,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01143,US,45,55996,671,0.435,6.1,18144,Medium,0,0,0.4527,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01144,US,56,54714,725,0.212,2.6,24892,Medium,0,0,0.6746,Approved,1,Female,56+,0,Reference audit group,postcode_risk_band
APP-01145,US,39,34582,580,0.259,1.7,7422,Medium,1,0,0.1341,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01146,US,36,29168,543,0.564,4.2,10338,Medium,1,0,0.0463,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01147,US,38,63918,569,0.423,5.0,30267,Low,1,0,0.1381,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-01148,EU,37,34446,614,0.35,1.8,10889,Medium,1,0,0.1608,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-01149,US,41,19944,615,0.332,8.1,10810,Medium,1,0,0.1629,Declined,1,Female,36-45,0,Reference audit group,credit_score
APP-01150,EU,46,46755,607,0.349,8.0,21019,Very High,0,0,0.1941,Declined,0,Female,46-55,1,Protected audit group,credit_score
APP-01151,US,42,43962,537,0.371,1.0,23976,Low,0,0,0.103,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01152,EU,44,30682,659,0.404,3.9,12046,High,0,0,0.2732,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01153,EU,38,46112,729,0.292,1.7,21246,High,0,1,0.4939,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01154,EU,23,62933,645,0.35,8.4,23928,Medium,1,0,0.3411,Declined,0,Male,19-25,1,Protected audit group,thin_file_flag
APP-01155,US,42,25339,633,0.074,12.6,5223,Low,0,0,0.5227,Declined,1,Female,36-45,0,Reference audit group,credit_score
APP-01156,US,19,42822,644,0.434,2.0,18730,Low,0,0,0.322,Declined,1,Female,19-25,1,Protected audit group,debt_to_income
APP-01157,EU,32,28073,614,0.414,3.1,9767,Low,0,0,0.234,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01158,US,54,87087,715,0.47,8.8,58567,Very High,0,0,0.4831,Declined,1,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01159,US,51,38025,608,0.164,2.4,4952,Low,0,0,0.3734,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-01160,US,23,52011,681,0.373,5.3,18242,Medium,0,0,0.4957,Declined,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01161,US,54,37748,703,0.391,1.7,13656,Medium,0,0,0.4734,Declined,0,Male,46-55,1,Protected audit group,postcode_risk_band
APP-01162,US,43,77105,714,0.419,1.8,33210,Low,0,0,0.6202,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01163,EU,33,79738,647,0.369,0.6,29029,Medium,0,1,0.3117,Declined,0,Male,26-35,0,Reference audit group,employment_length
APP-01164,EU,44,62613,677,0.503,4.8,40320,Medium,0,0,0.3873,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01165,EU,19,53627,766,0.232,5.2,15182,Medium,0,0,0.8138,Approved,0,Female,19-25,1,Protected audit group,postcode_risk_band
APP-01166,EU,28,84073,554,0.24,3.8,27162,Low,1,0,0.1817,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01167,US,27,43107,741,0.293,4.5,19449,Low,0,0,0.73,Approved,0,Male,26-35,1,Protected audit group,credit_score
APP-01168,EU,39,39568,720,0.284,3.0,15231,High,0,0,0.5417,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01169,EU,52,77382,765,0.4,12.4,34108,Low,0,0,0.8258,Approved,0,Male,46-55,0,Reference audit group,debt_to_income
APP-01170,EU,37,118572,725,0.29,3.9,54563,Medium,0,0,0.7275,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01171,EU,33,74360,631,0.455,5.7,54562,High,0,0,0.2378,Declined,1,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01172,EU,35,53261,665,0.508,4.7,15155,High,0,0,0.3184,Declined,0,Male,26-35,0,Reference audit group,debt_to_income
APP-01173,US,25,54833,667,0.226,4.1,18344,Low,0,1,0.5098,Declined,0,Female,19-25,1,Protected audit group,income_instability_flag
APP-01174,US,30,38295,599,0.246,6.6,18001,Low,1,1,0.1909,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-01175,EU,34,76014,636,0.357,1.9,29733,Low,1,0,0.3033,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-01176,US,43,18000,586,0.361,3.8,5703,Low,0,0,0.1685,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01177,US,50,35696,705,0.089,6.4,10422,Medium,0,0,0.6961,Approved,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-01178,US,36,32107,683,0.403,6.1,15808,Very High,0,0,0.3082,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01179,EU,54,52647,696,0.315,4.9,16103,Low,0,0,0.631,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-01180,EU,41,102783,646,0.439,3.8,51746,Low,0,0,0.4321,Declined,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01181,EU,19,54252,656,0.378,5.6,18756,Low,1,0,0.3711,Declined,1,Female,19-25,0,Reference audit group,thin_file_flag
APP-01182,EU,24,39864,627,0.203,6.5,17410,Low,0,0,0.432,Declined,0,Female,19-25,0,Reference audit group,credit_score
APP-01183,US,34,49906,667,0.158,5.2,18972,Low,0,0,0.6044,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01184,EU,27,26674,628,0.553,1.1,18469,High,0,1,0.087,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01185,US,19,30304,560,0.261,7.3,9328,Low,0,0,0.2132,Declined,0,Female,19-25,0,Reference audit group,credit_score
APP-01186,EU,43,108959,690,0.463,2.9,34820,High,0,0,0.4686,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01187,US,38,48047,745,0.265,1.0,11886,High,0,0,0.6461,Approved,0,Female,36-45,0,Reference audit group,employment_length
APP-01188,EU,28,24209,655,0.287,3.1,10589,Low,0,0,0.3814,Declined,1,Female,26-35,0,Reference audit group,credit_score
APP-01189,EU,45,57501,650,0.231,0.9,26147,High,0,0,0.3418,Declined,0,Male,36-45,0,Reference audit group,employment_length
APP-01190,EU,41,58497,676,0.302,4.3,28119,Low,0,0,0.5515,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01191,EU,24,51698,692,0.305,7.5,13719,Low,0,1,0.6015,Approved,0,Male,19-25,0,Reference audit group,income_instability_flag
APP-01192,EU,52,44162,649,0.268,4.2,22457,Medium,0,1,0.3307,Declined,0,Male,46-55,0,Reference audit group,income_instability_flag
APP-01193,EU,39,47220,699,0.27,11.8,19586,Low,0,0,0.6748,Approved,0,Female,36-45,0,Reference audit group,credit_score
APP-01194,US,40,33839,675,0.532,5.9,14382,Low,0,0,0.3975,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01195,EU,33,46349,625,0.303,0.6,11915,High,0,0,0.2417,Declined,0,Female,26-35,0,Reference audit group,employment_length
APP-01196,EU,45,42018,712,0.329,12.9,15267,Low,1,0,0.584,Approved,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-01197,US,52,40144,718,0.327,4.1,14912,High,0,0,0.5311,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01198,US,30,34133,625,0.309,4.4,16250,Medium,0,0,0.2786,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01199,EU,31,69780,643,0.431,8.7,41220,Very High,0,1,0.2208,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01200,EU,25,73630,726,0.304,3.1,42191,Low,0,0,0.7031,Approved,0,Female,19-25,0,Reference audit group,loan_amount
APP-01201,US,30,89192,740,0.323,2.0,39859,High,0,0,0.6526,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01202,EU,37,46775,708,0.345,6.5,17609,Very High,0,0,0.4774,Declined,1,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01203,EU,35,91758,701,0.274,1.0,21973,High,0,0,0.5706,Approved,0,Female,26-35,1,Protected audit group,employment_length
APP-01204,US,43,32795,517,0.612,13.0,23301,Very High,1,1,0.0152,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-01205,US,31,42425,672,0.244,5.6,24269,High,1,0,0.3205,Declined,1,Female,26-35,0,Reference audit group,thin_file_flag
APP-01206,EU,37,127339,653,0.46,7.1,71129,Medium,0,0,0.4509,Declined,0,Female,36-45,0,Reference audit group,debt_to_income
APP-01207,US,30,85780,706,0.32,0.8,39747,Medium,0,0,0.5852,Approved,0,Male,26-35,1,Protected audit group,employment_length
APP-01208,EU,19,49050,782,0.267,1.8,18990,High,0,0,0.7446,Approved,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-01209,US,49,28218,574,0.453,8.4,15356,Medium,0,1,0.1072,Declined,1,Female,46-55,0,Reference audit group,credit_score
APP-01210,US,45,34265,511,0.162,1.9,6933,Low,0,0,0.1256,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-01211,EU,34,47428,676,0.391,2.4,19768,High,0,0,0.3493,Declined,1,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01212,US,42,32442,613,0.379,4.8,12986,Medium,1,0,0.1628,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01213,US,54,22451,701,0.359,2.3,11349,High,0,0,0.3519,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01214,EU,29,57211,611,0.366,5.6,27819,High,1,0,0.1614,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01215,US,42,47054,773,0.306,8.4,24248,Medium,0,0,0.7981,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01216,US,51,41090,647,0.28,4.7,17167,Medium,0,0,0.3871,Declined,0,Male,46-55,0,Reference audit group,credit_score
APP-01217,EU,44,29668,740,0.184,7.8,12282,Low,0,0,0.7764,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-01218,EU,36,59065,679,0.231,8.1,26580,Medium,0,0,0.5992,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01219,US,49,33436,634,0.438,0.6,17162,High,0,0,0.1679,Declined,0,Female,46-55,0,Reference audit group,employment_length
APP-01220,EU,46,26355,582,0.352,3.5,8391,High,1,0,0.0849,Declined,1,Male,46-55,1,Protected audit group,credit_score
APP-01221,EU,47,46732,670,0.295,6.7,13669,Medium,0,0,0.5151,Declined,0,Male,46-55,1,Protected audit group,postcode_risk_band
APP-01222,EU,23,65460,688,0.405,5.5,26228,Low,0,0,0.5782,Approved,0,Male,19-25,0,Reference audit group,debt_to_income
APP-01223,EU,38,59332,632,0.357,6.4,19014,Medium,1,0,0.2832,Declined,0,Male,36-45,1,Protected audit group,thin_file_flag
APP-01224,US,36,37746,671,0.381,1.0,11829,Low,0,0,0.4235,Declined,0,Male,36-45,1,Protected audit group,employment_length
APP-01225,EU,29,44327,701,0.272,3.3,18243,Medium,0,0,0.5616,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01226,EU,36,58272,619,0.309,7.5,25093,Medium,1,0,0.266,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-01227,EU,43,38082,713,0.441,5.5,18969,Low,1,0,0.4644,Declined,1,Female,36-45,1,Protected audit group,thin_file_flag
APP-01228,EU,32,104993,620,0.328,11.0,37002,High,0,0,0.3674,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01229,EU,23,39709,634,0.251,3.8,18820,High,0,0,0.2826,Declined,1,Female,19-25,0,Reference audit group,postcode_risk_band
APP-01230,US,49,40471,699,0.371,4.0,19124,Very High,0,0,0.3717,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
